project_id,state,district_code,project_type,land_type,land_area_acres,num_affected_families,num_departments_involved,notification_age_days,compensation_status,compensation_disbursed_pct,possession_status,legal_disputes_count,court_case_pending,rehabilitation_required,rehabilitation_progress_pct,stakeholder_responsiveness_score,historical_dept_performance_score,public_objections_count,pending_approvals_count,budget_utilization_pct,monsoon_season_overlap,is_delayed,delay_days
LAP-12745,Madhya Pradesh,MAD-2,Railway,Private Agricultural,92.6,55,3,789,Partially Disbursed,49,Award Declared,1,0,1,54,8.2,45.2,2,8,70.8,0,0,0
LAP-12746,Bihar,BIH-1,Urban Development,Mixed,55.8,19,3,85,Not Started,5,Not Started,0,0,1,84,4.8,52.0,0,6,3.2,0,0,0
LAP-12747,Uttar Pradesh,UTT-6,Highway,Tribal,4.8,60,6,744,Fully Disbursed,94,Full Possession,1,0,1,22,8.9,58.3,3,6,34.5,0,0,0
LAP-12748,Gujarat,GUJ-5,Railway,Government,84.1,16,5,165,Fully Disbursed,89,Full Possession,0,0,0,100,4.2,49.6,1,2,82.5,0,0,0
LAP-12749,Bihar,BIH-4,Industrial Corridor,Private Agricultural,82.6,38,6,1199,Partially Disbursed,15,Award Declared,0,0,0,100,3.9,70.6,3,4,54.1,1,0,0
LAP-12750,Telangana,TEL-3,Urban Development,Tribal,24.7,39,3,68,Not Started,4,Award Declared,1,1,1,6,4.3,65.1,3,8,100.0,0,1,282
LAP-12751,Bihar,BIH-6,Power Transmission,Forest,36.1,31,4,434,Partially Disbursed,31,Full Possession,0,0,0,100,2.5,87.0,0,6,97.0,0,1,33
LAP-12752,Bihar,BIH-3,Highway,Forest,29.2,129,3,1477,Not Started,9,Survey Complete,1,0,0,100,4.2,71.5,1,3,33.1,0,0,0
LAP-12753,Telangana,TEL-6,Irrigation,Forest,6.1,165,1,677,Partially Disbursed,73,Full Possession,0,0,0,100,7.9,45.8,3,5,69.2,0,0,0
LAP-12754,Bihar,BIH-5,Industrial Corridor,Private Agricultural,6.9,11,5,480,Fully Disbursed,100,Survey Complete,1,1,1,55,7.8,84.9,2,4,99.3,0,0,0
LAP-12755,Rajasthan,RAJ-4,Highway,Forest,22.4,19,5,459,Partially Disbursed,79,Not Started,0,0,0,100,7.2,63.9,4,7,33.3,0,0,0
LAP-12756,Maharashtra,MAH-4,Irrigation,Tribal,31.8,105,3,701,Partially Disbursed,53,Survey Complete,2,1,1,74,4.9,61.9,2,2,24.3,0,0,0
LAP-12757,Maharashtra,MAH-3,Highway,Private Agricultural,60.4,202,1,209,Not Started,8,Full Possession,0,0,1,14,3.7,83.5,3,2,0.0,1,1,161
LAP-12758,Haryana,HAR-6,Highway,Forest,65.0,23,2,495,Not Started,0,Not Started,2,1,1,19,8.1,45.5,3,8,57.2,0,1,173
LAP-12759,Tamil Nadu,TAM-5,Irrigation,Private Agricultural,2.6,221,2,635,Not Started,1,Survey Complete,3,0,0,100,6.2,81.9,2,4,41.6,0,0,0
LAP-12760,Karnataka,KAR-4,Irrigation,Tribal,4.8,187,4,1452,Partially Disbursed,12,Partial Possession,0,0,1,59,1.6,66.6,5,3,15.7,1,0,0
LAP-12761,West Bengal,WES-1,Power Transmission,Tribal,37.5,42,6,874,Not Started,7,Not Started,0,0,0,100,6.5,65.0,4,6,4.9,0,1,213
LAP-12762,Gujarat,GUJ-1,Highway,Private Agricultural,65.2,93,1,41,Partially Disbursed,53,Award Declared,0,0,1,85,6.6,57.8,1,6,29.7,0,0,0
LAP-12763,Punjab,PUN-2,Urban Development,Forest,124.2,42,6,1289,Not Started,0,Award Declared,3,0,0,100,8.4,44.5,1,8,63.4,0,0,0
LAP-12764,Bihar,BIH-2,Highway,Government,27.9,77,2,1343,Not Started,9,Partial Possession,1,1,0,100,4.5,52.1,3,7,35.0,0,0,0
LAP-12765,Tamil Nadu,TAM-6,Railway,Tribal,85.7,158,4,694,Fully Disbursed,94,Partial Possession,2,0,1,97,8.0,82.8,0,7,65.4,1,1,97
LAP-12766,Odisha,ODI-1,Railway,Forest,5.4,181,1,982,Fully Disbursed,85,Survey Complete,0,0,0,100,6.8,59.7,3,3,74.3,1,0,0
LAP-12767,Odisha,ODI-5,Power Transmission,Forest,184.1,169,6,1466,Partially Disbursed,20,Partial Possession,3,1,0,100,2.1,100.0,2,8,36.0,1,1,108
LAP-12768,Uttar Pradesh,UTT-1,Industrial Corridor,Private Agricultural,67.6,66,2,627,Not Started,2,Partial Possession,1,1,1,30,7.8,74.6,2,7,35.2,0,1,130
LAP-12769,Telangana,TEL-6,Urban Development,Private Agricultural,18.5,160,2,58,Partially Disbursed,36,Partial Possession,0,0,1,14,7.1,21.0,2,8,44.0,0,0,0
LAP-12770,Bihar,BIH-4,Power Transmission,Private Agricultural,32.7,131,4,60,Not Started,5,Not Started,0,0,0,100,4.0,38.0,2,0,71.3,0,0,0
LAP-12771,Maharashtra,MAH-6,Industrial Corridor,Tribal,48.5,111,1,930,Not Started,8,Partial Possession,3,1,0,100,5.4,55.5,4,1,94.4,1,0,0
LAP-12772,Rajasthan,RAJ-2,Industrial Corridor,Government,82.1,190,5,473,Partially Disbursed,59,Award Declared,0,0,0,100,6.5,77.1,0,3,54.3,1,0,0
LAP-12773,Tamil Nadu,TAM-6,Irrigation,Forest,13.1,20,6,605,Partially Disbursed,23,Survey Complete,1,0,1,95,4.6,61.9,0,5,100.0,0,1,363
LAP-12774,Punjab,PUN-3,Highway,Private Agricultural,17.1,13,3,144,Partially Disbursed,27,Survey Complete,1,1,1,39,5.8,73.6,2,7,100.0,0,1,175
LAP-12775,Haryana,HAR-2,Power Transmission,Government,14.0,11,4,371,Not Started,5,Survey Complete,0,0,0,100,7.3,88.4,4,5,71.7,0,0,0
LAP-12776,Chhattisgarh,CHH-5,Highway,Tribal,69.2,190,4,226,Fully Disbursed,98,Not Started,2,0,1,19,5.0,72.9,3,2,0.0,0,0,0
LAP-12777,Rajasthan,RAJ-1,Irrigation,Mixed,50.0,155,4,612,Not Started,9,Not Started,3,1,0,100,5.8,31.1,0,2,60.8,0,0,0
LAP-12778,Rajasthan,RAJ-6,Irrigation,Forest,170.0,169,5,1222,Not Started,7,Survey Complete,1,0,0,100,9.1,55.4,0,6,86.9,1,0,0
LAP-12779,Uttar Pradesh,UTT-2,Irrigation,Government,9.6,1,2,66,Fully Disbursed,90,Survey Complete,1,1,1,79,2.8,63.7,4,6,25.9,1,0,0
LAP-12780,Tamil Nadu,TAM-3,Urban Development,Mixed,44.6,149,2,655,Partially Disbursed,66,Partial Possession,1,0,0,100,6.4,44.5,1,6,77.3,0,0,0
LAP-12781,Karnataka,KAR-1,Railway,Private Agricultural,136.0,3,5,839,Fully Disbursed,91,Survey Complete,0,0,0,100,3.9,66.1,1,5,71.2,0,0,0
LAP-12782,Madhya Pradesh,MAD-6,Highway,Government,34.7,62,5,1099,Not Started,7,Partial Possession,0,0,0,100,7.0,53.8,4,3,100.0,1,0,0
LAP-12783,Karnataka,KAR-3,Urban Development,Private Agricultural,21.1,35,4,96,Not Started,9,Full Possession,0,0,1,58,7.2,50.5,1,0,53.6,0,0,0
LAP-12784,Gujarat,GUJ-5,Railway,Government,37.5,21,2,919,Partially Disbursed,49,Not Started,0,0,1,59,5.8,19.4,1,3,21.2,0,0,0
LAP-12785,Rajasthan,RAJ-5,Railway,Private Agricultural,5.7,265,3,279,Partially Disbursed,78,Award Declared,0,0,0,100,3.7,5.0,3,8,44.8,0,0,0
LAP-12786,Uttar Pradesh,UTT-4,Highway,Private Agricultural,4.9,54,2,813,Fully Disbursed,100,Survey Complete,1,0,1,26,7.5,77.0,2,0,42.8,0,0,0
LAP-12787,Tamil Nadu,TAM-2,Railway,Private Agricultural,22.5,47,6,975,Partially Disbursed,18,Partial Possession,1,1,1,49,8.0,70.4,3,1,59.6,0,0,0
LAP-12788,Jharkhand,JHA-1,Power Transmission,Private Agricultural,38.8,86,4,901,Not Started,1,Survey Complete,0,0,1,88,5.2,51.8,3,0,62.3,0,0,0
LAP-12789,Tamil Nadu,TAM-6,Urban Development,Government,1.9,135,6,883,Not Started,1,Partial Possession,1,0,0,100,7.4,49.1,2,7,28.8,0,0,0
LAP-12790,Tamil Nadu,TAM-6,Power Transmission,Mixed,136.0,279,5,558,Not Started,6,Survey Complete,0,0,0,100,7.8,78.9,2,7,39.7,0,0,0
LAP-12791,Rajasthan,RAJ-2,Urban Development,Private Agricultural,60.9,47,5,1364,Fully Disbursed,89,Survey Complete,0,0,1,30,6.3,59.2,1,7,65.5,1,1,325
LAP-12792,Jharkhand,JHA-6,Urban Development,Private Agricultural,15.1,189,3,1015,Partially Disbursed,81,Partial Possession,0,0,0,100,1.5,40.6,5,7,82.1,1,0,0
LAP-12793,West Bengal,WES-3,Power Transmission,Government,49.4,66,3,742,Fully Disbursed,95,Survey Complete,1,1,0,100,9.1,48.5,5,8,61.6,0,1,357
LAP-12794,Madhya Pradesh,MAD-3,Industrial Corridor,Forest,117.6,11,5,605,Partially Disbursed,83,Partial Possession,4,0,0,100,2.1,32.8,3,2,64.3,0,1,278
LAP-12795,Odisha,ODI-5,Irrigation,Private Agricultural,97.8,17,1,359,Fully Disbursed,91,Not Started,1,0,1,14,2.3,87.5,2,1,96.2,0,1,83
LAP-12796,Gujarat,GUJ-2,Urban Development,Tribal,1.8,113,1,119,Partially Disbursed,61,Partial Possession,3,1,0,100,6.2,92.6,2,2,37.6,0,0,0
LAP-12797,Rajasthan,RAJ-5,Industrial Corridor,Mixed,15.0,1516,4,639,Not Started,7,Not Started,2,1,0,100,7.9,79.6,3,4,76.9,0,0,0
LAP-12798,Maharashtra,MAH-3,Industrial Corridor,Mixed,19.6,43,1,137,Not Started,0,Partial Possession,1,1,1,71,8.7,74.9,2,5,25.3,0,0,0
LAP-12799,Tamil Nadu,TAM-1,Highway,Government,24.1,1122,5,961,Partially Disbursed,67,Not Started,1,1,0,100,10.0,76.0,1,8,72.6,0,1,246
LAP-12800,Gujarat,GUJ-6,Industrial Corridor,Private Agricultural,16.1,32,3,531,Partially Disbursed,18,Not Started,0,0,1,75,8.7,68.7,0,6,62.2,1,0,0
LAP-12801,Haryana,HAR-2,Railway,Private Agricultural,58.5,420,4,600,Partially Disbursed,53,Survey Complete,1,1,0,100,7.7,56.9,0,2,0.0,0,0,0
LAP-12802,Bihar,BIH-2,Industrial Corridor,Tribal,1.9,51,3,845,Partially Disbursed,78,Award Declared,2,1,0,100,5.4,61.9,1,3,100.0,1,0,0
LAP-12803,West Bengal,WES-3,Urban Development,Government,57.0,172,6,1159,Partially Disbursed,46,Full Possession,1,1,1,56,6.7,36.1,4,3,39.2,1,0,0
LAP-12804,Tamil Nadu,TAM-6,Highway,Private Agricultural,18.3,54,2,511,Partially Disbursed,65,Full Possession,0,0,0,100,4.0,38.0,2,6,57.1,1,0,0
LAP-12805,Odisha,ODI-2,Power Transmission,Government,29.2,43,3,421,Not Started,3,Partial Possession,0,0,0,100,3.2,52.2,2,6,17.6,0,0,0
LAP-12806,Jharkhand,JHA-3,Railway,Mixed,59.7,605,6,690,Fully Disbursed,92,Award Declared,0,0,1,44,1.9,88.4,1,6,55.1,0,0,0
LAP-12807,Odisha,ODI-5,Irrigation,Forest,10.5,17,4,546,Partially Disbursed,42,Award Declared,1,1,0,100,6.6,54.4,1,2,88.0,0,0,0
LAP-12808,Punjab,PUN-1,Power Transmission,Private Agricultural,25.3,44,5,336,Not Started,4,Survey Complete,0,0,0,100,7.6,10.6,1,4,41.2,1,0,0
LAP-12809,Odisha,ODI-2,Highway,Tribal,6.4,724,1,430,Partially Disbursed,41,Award Declared,0,0,1,27,3.5,80.7,2,7,64.5,0,0,0
LAP-12810,Maharashtra,MAH-6,Power Transmission,Private Agricultural,57.0,98,6,471,Not Started,8,Survey Complete,1,1,0,100,7.0,69.0,3,4,78.3,1,0,0
LAP-12811,Punjab,PUN-3,Power Transmission,Forest,5.5,10,2,1246,Not Started,8,Not Started,0,0,1,65,5.0,67.2,5,5,26.6,1,0,0
LAP-12812,Odisha,ODI-3,Highway,Private Agricultural,34.3,24,1,1087,Partially Disbursed,61,Not Started,1,0,1,90,4.7,68.3,2,2,76.4,0,0,0
LAP-12813,Jharkhand,JHA-2,Highway,Government,10.3,69,1,1357,Not Started,6,Survey Complete,0,0,1,53,7.8,52.8,0,2,75.0,0,0,0
LAP-12814,Uttar Pradesh,UTT-6,Railway,Forest,11.1,23,3,443,Not Started,0,Full Possession,1,1,0,100,4.8,100.0,2,0,64.4,0,0,0
LAP-12815,Chhattisgarh,CHH-5,Highway,Mixed,4.3,726,4,1288,Not Started,3,Award Declared,0,0,0,100,4.3,66.4,2,6,38.1,0,0,0
LAP-12816,Jharkhand,JHA-1,Power Transmission,Mixed,2.3,135,5,524,Not Started,6,Survey Complete,0,0,0,100,6.9,51.1,1,6,51.6,1,0,0
LAP-12817,Haryana,HAR-2,Power Transmission,Government,77.1,114,2,681,Partially Disbursed,61,Award Declared,0,0,1,78,7.0,69.8,1,1,53.1,0,0,0
LAP-12818,Odisha,ODI-2,Airport,Tribal,27.4,337,6,169,Partially Disbursed,44,Survey Complete,0,0,1,96,9.1,24.5,4,3,2.9,0,0,0
LAP-12819,Jharkhand,JHA-2,Power Transmission,Forest,29.6,8,5,47,Partially Disbursed,67,Partial Possession,3,1,1,36,5.6,53.3,4,3,81.0,1,0,0
LAP-12820,Madhya Pradesh,MAD-6,Power Transmission,Private Agricultural,131.7,1,6,98,Not Started,0,Award Declared,1,1,1,44,8.3,54.4,1,6,76.1,1,0,0
LAP-12821,Punjab,PUN-1,Irrigation,Private Agricultural,6.2,41,6,1196,Not Started,3,Partial Possession,0,0,1,93,3.7,52.5,1,0,74.0,1,1,17
LAP-12822,Telangana,TEL-5,Power Transmission,Mixed,13.6,71,5,684,Not Started,4,Not Started,1,1,0,100,7.4,95.2,1,2,44.0,0,0,0
LAP-12823,West Bengal,WES-5,Airport,Private Agricultural,66.6,591,4,28,Fully Disbursed,89,Partial Possession,0,0,0,100,2.6,49.8,1,0,59.6,0,0,0
LAP-12824,Bihar,BIH-2,Urban Development,Private Agricultural,27.0,15,6,538,Not Started,0,Survey Complete,0,0,1,74,8.3,57.8,1,7,62.2,1,0,0
LAP-12825,Chhattisgarh,CHH-4,Highway,Government,16.4,75,3,347,Fully Disbursed,99,Partial Possession,1,0,1,20,6.0,77.6,2,5,73.8,0,1,100
LAP-12826,Odisha,ODI-1,Power Transmission,Mixed,16.9,73,1,690,Not Started,1,Award Declared,0,0,0,100,7.6,75.8,4,4,52.5,0,0,0
LAP-12827,Bihar,BIH-1,Urban Development,Forest,30.1,137,3,580,Partially Disbursed,62,Partial Possession,2,0,1,71,3.6,72.8,2,2,100.0,1,1,234
LAP-12828,Maharashtra,MAH-5,Highway,Mixed,11.7,53,6,206,Not Started,5,Partial Possession,0,0,1,55,4.3,100.0,1,0,38.4,1,0,0
LAP-12829,Gujarat,GUJ-1,Railway,Private Agricultural,2.5,20,5,991,Partially Disbursed,43,Full Possession,1,1,1,65,7.3,75.9,2,0,47.7,0,0,0
LAP-12830,Madhya Pradesh,MAD-5,Railway,Government,19.4,17,2,1133,Partially Disbursed,74,Partial Possession,0,0,0,100,4.9,80.1,2,2,55.6,0,0,0
LAP-12831,Bihar,BIH-5,Highway,Government,11.0,77,3,536,Partially Disbursed,24,Survey Complete,1,0,0,100,5.4,64.7,2,8,100.0,0,1,70
LAP-12832,Gujarat,GUJ-5,Urban Development,Tribal,44.4,225,4,1277,Partially Disbursed,42,Partial Possession,1,1,1,47,6.6,82.6,2,7,68.6,0,1,202
LAP-12833,Haryana,HAR-4,Power Transmission,Private Agricultural,12.0,36,2,216,Not Started,1,Survey Complete,1,0,1,100,7.5,63.7,1,8,16.9,0,0,0
LAP-12834,Chhattisgarh,CHH-4,Power Transmission,Government,24.6,4,2,140,Not Started,9,Full Possession,0,0,1,76,5.0,49.3,1,7,63.2,1,1,65
LAP-12835,Jharkhand,JHA-1,Highway,Government,32.7,68,6,900,Not Started,5,Full Possession,2,1,0,100,6.3,36.9,4,6,77.9,1,1,271
LAP-12836,Jharkhand,JHA-2,Power Transmission,Private Agricultural,114.0,13,3,1452,Fully Disbursed,89,Award Declared,2,0,1,1,5.7,53.7,3,4,23.9,0,1,514
LAP-12837,Maharashtra,MAH-1,Irrigation,Private Agricultural,7.9,44,5,788,Partially Disbursed,33,Not Started,0,0,1,41,2.0,53.5,1,3,65.4,1,0,0
LAP-12838,Bihar,BIH-1,Industrial Corridor,Tribal,55.6,257,1,1230,Partially Disbursed,72,Award Declared,2,1,0,100,7.6,100.0,1,5,51.8,0,0,0
LAP-12839,Bihar,BIH-3,Railway,Private Agricultural,91.0,12,5,668,Partially Disbursed,40,Survey Complete,0,0,1,39,4.9,62.4,1,8,53.8,0,1,391
LAP-12840,Madhya Pradesh,MAD-2,Railway,Government,7.1,42,6,1472,Partially Disbursed,61,Full Possession,1,1,0,100,5.8,86.3,0,4,16.2,0,0,0
LAP-12841,Telangana,TEL-5,Railway,Government,146.8,46,1,1401,Fully Disbursed,99,Not Started,0,0,0,100,5.3,65.2,1,1,67.9,0,0,0
LAP-12842,Haryana,HAR-1,Highway,Forest,42.8,30,2,823,Not Started,0,Partial Possession,4,1,0,100,4.3,56.7,2,7,8.5,0,0,0
LAP-12843,Punjab,PUN-4,Renewable Energy,Private Agricultural,36.1,154,2,269,Partially Disbursed,10,Full Possession,0,0,1,87,7.1,48.7,4,6,50.8,0,0,0
LAP-12844,Chhattisgarh,CHH-2,Renewable Energy,Private Agricultural,10.4,12,1,469,Not Started,1,Survey Complete,0,0,1,71,8.1,72.7,7,5,44.3,0,0,0
LAP-12845,Jharkhand,JHA-5,Urban Development,Private Agricultural,22.3,44,5,202,Partially Disbursed,78,Award Declared,2,1,0,100,4.4,75.2,2,6,76.9,0,0,0
LAP-12846,Gujarat,GUJ-2,Railway,Private Agricultural,47.6,39,2,867,Not Started,3,Survey Complete,3,1,0,100,4.3,50.6,4,1,41.8,0,1,356
LAP-12847,Gujarat,GUJ-1,Urban Development,Tribal,71.3,78,1,770,Fully Disbursed,96,Partial Possession,1,1,1,98,3.5,66.5,4,0,29.4,0,0,0
LAP-12848,Gujarat,GUJ-6,Power Transmission,Private Agricultural,3.0,28,2,69,Not Started,5,Partial Possession,1,1,1,58,6.4,11.9,5,7,86.8,0,0,0
LAP-12849,Maharashtra,MAH-2,Irrigation,Tribal,23.6,19,2,131,Fully Disbursed,89,Survey Complete,2,1,0,100,6.5,76.5,2,1,65.1,0,0,0
LAP-12850,Gujarat,GUJ-3,Industrial Corridor,Private Agricultural,90.6,21,4,1147,Not Started,8,Full Possession,1,1,0,100,7.5,63.7,1,0,29.1,0,0,0
LAP-12851,Karnataka,KAR-5,Railway,Private Agricultural,15.1,6,2,56,Partially Disbursed,25,Survey Complete,1,0,1,77,6.9,59.0,0,6,89.3,0,0,0
LAP-12852,Bihar,BIH-6,Irrigation,Forest,38.8,80,5,1458,Fully Disbursed,87,Award Declared,2,1,0,100,4.8,70.8,2,2,21.3,1,0,0
LAP-12853,Jharkhand,JHA-6,Irrigation,Mixed,25.1,173,1,283,Not Started,3,Award Declared,0,0,0,100,6.9,46.0,1,0,100.0,0,0,0
LAP-12854,Uttar Pradesh,UTT-4,Industrial Corridor,Forest,19.0,91,2,581,Partially Disbursed,39,Not Started,1,1,0,100,5.5,63.7,1,1,28.6,0,0,0
LAP-12855,Rajasthan,RAJ-6,Industrial Corridor,Private Agricultural,42.4,13,6,881,Not Started,5,Award Declared,1,0,1,11,7.5,67.4,0,5,100.0,0,0,0
LAP-12856,Karnataka,KAR-2,Renewable Energy,Mixed,34.5,24,4,45,Partially Disbursed,18,Not Started,3,1,1,99,5.3,39.9,0,6,92.3,1,1,135
LAP-12857,West Bengal,WES-1,Urban Development,Private Agricultural,5.9,37,5,911,Fully Disbursed,93,Full Possession,1,0,1,27,7.7,58.5,7,3,86.6,1,0,0
LAP-12858,Chhattisgarh,CHH-6,Railway,Private Agricultural,87.6,19,5,1485,Partially Disbursed,52,Full Possession,2,0,1,97,10.0,52.2,1,1,22.5,0,0,0
LAP-12859,Jharkhand,JHA-2,Highway,Private Agricultural,13.1,26,3,1079,Fully Disbursed,94,Full Possession,1,0,1,54,9.2,35.1,0,4,49.3,0,0,0
LAP-12860,Jharkhand,JHA-2,Industrial Corridor,Private Agricultural,88.4,451,3,619,Fully Disbursed,95,Award Declared,0,0,1,88,8.5,89.1,0,7,73.2,0,1,154
LAP-12861,Tamil Nadu,TAM-2,Urban Development,Mixed,73.2,16,3,883,Fully Disbursed,96,Full Possession,1,0,1,23,7.9,48.7,0,8,2.5,1,1,26
LAP-12862,Rajasthan,RAJ-1,Irrigation,Forest,18.3,237,3,879,Not Started,7,Partial Possession,1,1,0,100,7.0,53.7,4,5,70.0,0,1,43
LAP-12863,Rajasthan,RAJ-1,Urban Development,Mixed,6.5,58,3,1215,Partially Disbursed,40,Not Started,0,0,0,100,2.2,71.1,2,4,39.5,0,0,0
LAP-12864,Maharashtra,MAH-1,Urban Development,Forest,24.0,164,2,669,Partially Disbursed,41,Award Declared,1,1,0,100,6.2,43.2,2,5,22.2,1,0,0
LAP-12865,Odisha,ODI-6,Renewable Energy,Tribal,6.1,42,5,266,Not Started,1,Survey Complete,2,0,0,100,3.5,38.9,0,6,36.9,0,0,0
LAP-12866,Maharashtra,MAH-1,Highway,Private Agricultural,43.6,5,1,487,Fully Disbursed,87,Survey Complete,0,0,1,34,3.9,66.5,2,2,41.7,0,0,0
LAP-12867,Tamil Nadu,TAM-2,Urban Development,Forest,6.1,380,4,1072,Partially Disbursed,70,Not Started,0,0,0,100,6.4,70.0,0,7,43.1,0,0,0
LAP-12868,Karnataka,KAR-6,Urban Development,Private Agricultural,22.7,30,2,1491,Partially Disbursed,16,Not Started,0,0,1,43,3.7,83.1,2,7,7.5,0,1,57
LAP-12869,Odisha,ODI-3,Renewable Energy,Private Agricultural,31.3,28,3,1181,Partially Disbursed,14,Partial Possession,1,1,1,16,1.0,63.4,1,6,75.9,0,0,0
LAP-12870,Punjab,PUN-4,Urban Development,Forest,179.3,19,6,815,Not Started,8,Partial Possession,3,1,0,100,3.8,62.6,2,2,51.4,0,1,199
LAP-12871,Chhattisgarh,CHH-4,Urban Development,Forest,18.5,13,5,734,Fully Disbursed,96,Full Possession,3,0,0,100,4.8,50.7,3,8,83.8,1,1,64
LAP-12872,Karnataka,KAR-1,Railway,Government,2.8,19,6,813,Partially Disbursed,43,Not Started,0,0,0,100,4.3,73.0,2,2,67.9,0,0,0
LAP-12873,Maharashtra,MAH-2,Urban Development,Government,24.1,182,1,1328,Not Started,0,Full Possession,0,0,0,100,5.3,43.0,3,4,83.9,0,0,0
LAP-12874,Maharashtra,MAH-2,Renewable Energy,Government,29.0,152,1,1388,Fully Disbursed,92,Partial Possession,1,1,0,100,5.0,46.7,3,7,79.9,0,0,0
LAP-12875,Tamil Nadu,TAM-2,Highway,Private Agricultural,4.4,172,6,1245,Partially Disbursed,59,Partial Possession,1,0,1,74,9.2,50.8,5,2,96.2,0,0,0
LAP-12876,Karnataka,KAR-2,Highway,Private Agricultural,69.2,42,5,855,Not Started,6,Award Declared,1,1,0,100,5.8,47.0,1,3,57.0,1,1,84
LAP-12877,Karnataka,KAR-2,Irrigation,Tribal,17.8,10,2,714,Not Started,6,Survey Complete,2,1,1,31,4.2,99.8,1,5,66.3,0,0,0
LAP-12878,Punjab,PUN-1,Highway,Private Agricultural,3.5,101,3,1344,Not Started,4,Partial Possession,0,0,1,58,7.1,57.5,0,8,55.4,0,0,0
LAP-12879,Haryana,HAR-3,Airport,Forest,75.9,177,4,480,Not Started,8,Partial Possession,0,0,0,100,7.0,63.2,3,8,65.1,1,0,0
LAP-12880,Madhya Pradesh,MAD-5,Power Transmission,Private Agricultural,49.5,69,2,154,Partially Disbursed,38,Not Started,0,0,1,0,5.2,100.0,2,6,47.4,0,1,53
LAP-12881,Maharashtra,MAH-2,Railway,Private Agricultural,45.9,86,3,566,Partially Disbursed,50,Full Possession,0,0,1,34,4.7,71.0,0,5,58.4,1,0,0
LAP-12882,Rajasthan,RAJ-4,Urban Development,Private Agricultural,101.4,35,1,982,Not Started,9,Partial Possession,0,0,1,48,3.2,57.3,3,5,31.5,1,0,0
LAP-12883,Karnataka,KAR-5,Irrigation,Private Agricultural,40.8,64,5,1318,Fully Disbursed,95,Not Started,2,1,1,72,6.5,69.0,1,0,45.8,0,1,16
LAP-12884,Maharashtra,MAH-1,Highway,Mixed,127.0,163,3,902,Fully Disbursed,97,Full Possession,1,1,0,100,7.8,46.9,0,4,56.9,1,0,0
LAP-12885,Odisha,ODI-2,Renewable Energy,Mixed,17.0,88,5,1006,Partially Disbursed,31,Survey Complete,0,0,1,67,3.8,70.9,3,4,52.8,0,0,0
LAP-12886,Punjab,PUN-6,Highway,Forest,23.6,13,6,1461,Fully Disbursed,86,Not Started,1,1,1,80,3.7,31.0,1,0,62.1,0,1,18
LAP-12887,Bihar,BIH-6,Highway,Private Agricultural,5.5,3,4,1152,Partially Disbursed,82,Not Started,0,0,0,100,7.1,42.5,0,0,100.0,1,0,0
LAP-12888,Uttar Pradesh,UTT-1,Urban Development,Private Agricultural,46.5,41,2,56,Not Started,9,Not Started,1,1,1,93,8.1,71.8,1,3,39.4,0,1,95
LAP-12889,Bihar,BIH-6,Irrigation,Mixed,6.1,25,6,793,Not Started,8,Full Possession,1,1,1,24,6.0,35.9,5,2,35.3,0,0,0
LAP-12890,Maharashtra,MAH-3,Power Transmission,Private Agricultural,16.2,14,3,1208,Partially Disbursed,37,Full Possession,0,0,1,73,10.0,67.8,1,0,75.9,1,0,0
LAP-12891,Uttar Pradesh,UTT-2,Irrigation,Private Agricultural,30.9,51,3,69,Not Started,0,Not Started,1,1,0,100,4.2,63.1,1,1,69.2,0,0,0
LAP-12892,Tamil Nadu,TAM-1,Highway,Government,94.0,366,6,597,Fully Disbursed,88,Partial Possession,1,1,0,100,2.6,41.0,3,2,100.0,0,0,0
LAP-12893,West Bengal,WES-3,Railway,Private Agricultural,49.3,64,5,1300,Partially Disbursed,41,Full Possession,0,0,1,63,5.8,66.3,2,5,17.9,0,1,156
LAP-12894,Haryana,HAR-1,Railway,Private Agricultural,13.9,249,5,1440,Partially Disbursed,13,Award Declared,0,0,0,100,2.8,17.0,3,1,76.3,1,1,87
LAP-12895,Chhattisgarh,CHH-2,Highway,Tribal,51.5,90,4,1224,Fully Disbursed,96,Not Started,0,0,1,49,6.7,46.6,3,8,63.6,1,0,0
LAP-12896,West Bengal,WES-1,Highway,Private Agricultural,4.8,9,6,1358,Not Started,2,Not Started,1,0,0,100,5.0,84.3,4,8,40.9,0,0,0
LAP-12897,Odisha,ODI-1,Urban Development,Mixed,33.4,33,6,429,Not Started,6,Not Started,1,1,0,100,4.5,83.8,3,2,61.5,0,0,0
LAP-12898,Karnataka,KAR-4,Railway,Forest,107.5,58,6,1143,Fully Disbursed,97,Partial Possession,1,1,0,100,8.0,73.9,4,7,27.3,0,0,0
LAP-12899,Jharkhand,JHA-5,Highway,Private Agricultural,19.7,72,2,219,Partially Disbursed,43,Full Possession,4,1,1,93,8.8,76.6,3,0,84.2,0,0,0
LAP-12900,Bihar,BIH-1,Highway,Government,72.6,5,1,1184,Not Started,1,Award Declared,0,0,1,68,7.2,67.9,1,1,100.0,1,0,0
LAP-12901,Karnataka,KAR-4,Industrial Corridor,Tribal,5.2,379,1,121,Not Started,4,Award Declared,0,0,0,100,5.4,70.4,4,6,39.1,1,0,0
LAP-12902,Karnataka,KAR-4,Airport,Private Agricultural,17.9,225,6,559,Not Started,4,Award Declared,1,0,0,100,4.8,66.2,3,2,39.6,0,0,0
